Thresh%	Bins	bytes	pSNR
99.747	130	8466232	25.42
99.747	132	8466712	25.42
99.747	134	8467136	25.40
99.747	136	8467568	25.41
99.747	138	8468016	25.42
99.747	140	8468444	25.44
99.747	142	8468868	25.39
99.747	144	8469300	25.40
99.747	146	8469732	25.42
99.747	148	8470152	25.44
99.747	150	8470572	25.39
99.747	152	8470988	25.40
99.747	154	8471412	25.44
99.747	156	8471816	25.44
99.747	158	8472228	25.44
99.747	160	8472636	25.43
99.747	162	8473040	25.43
99.747	164	8473388	25.44
99.747	166	8473720	25.44
99.747	168	8474040	25.42
99.747	170	8474348	25.43
99.747	172	8474676	25.44
99.747	174	8474992	25.45
99.747	176	8475304	25.42
99.747	178	8475620	25.43
99.747	180	8475928	25.43
99.747	182	8476248	25.45
99.747	184	8476568	25.46
99.747	186	8476880	25.43
99.747	188	8477200	25.45
99.747	190	8477508	25.45
99.747	192	8477832	25.45
99.747	194	8478152	25.44
99.747	196	8478460	25.45
99.747	198	8478772	25.45
99.747	200	8479072	25.45
99.735	10	8422172	7.76
99.735	12	8422440	16.03
99.735	14	8422888	18.12
99.735	16	8423484	17.82
99.735	18	8424176	20.20
99.735	20	8424944	21.84
99.735	22	8425800	21.75
99.735	24	8426748	22.10
99.735	26	8427732	23.88
99.735	28	8428760	23.74
99.735	30	8429820	23.27
99.735	32	8430928	23.99
99.735	34	8432036	24.34
99.735	36	8433136	24.66
99.735	38	8434236	24.46
99.735	40	8435300	24.62
99.735	42	8436376	24.81
99.735	44	8437492	24.82
99.735	46	8438592	24.61
99.735	48	8439740	24.87
99.735	50	8440872	24.93
99.735	52	8441976	25.03
99.735	54	8443096	25.22
99.735	56	8444208	24.93
99.735	58	8445316	24.93
99.735	60	8446412	25.19
99.735	62	8447516	25.22
99.735	64	8448420	24.95
99.735	66	8449116	25.22
99.735	68	8449820	25.26
99.735	70	8450528	25.29
99.735	72	8451216	25.19
99.735	74	8451920	25.23
99.735	76	8452620	25.25
99.735	78	8453324	25.31
99.735	80	8454012	25.34
99.735	82	8454704	25.23
99.735	84	8455408	25.29
99.735	86	8456084	25.35
99.735	88	8456736	25.36
99.735	90	8457404	25.24
99.735	92	8458092	25.28
99.735	94	8458776	25.37
99.735	96	8459428	25.39
99.735	98	8460084	25.25
99.735	100	8460744	25.35
99.735	102	8461396	25.38
99.735	104	8462040	25.40
99.735	106	8462692	25.41
99.735	108	8463324	25.37
99.735	110	8463940	25.38
99.735	112	8464560	25.39
99.735	114	8465196	25.43
99.735	116	8465816	25.36
99.735	118	8466372	25.36
99.735	120	8466952	25.42
99.735	122	8467504	25.43
99.735	124	8468076	25.34
99.735	126	8468628	25.36
99.735	128	8469172	25.43
99.735	130	8469712	25.43
99.735	132	8470244	25.43
99.735	134	8470716	25.41
99.735	136	8471184	25.42
99.735	138	8471648	25.43
99.735	140	8472096	25.45
99.735	142	8472540	25.41
99.735	144	8472988	25.41
99.735	146	8473432	25.43
99.735	148	8473872	25.46
99.735	150	8474312	25.39
99.735	152	8474752	25.42
99.735	154	8475176	25.45
99.735	156	8475612	25.45
99.735	158	8476048	25.46
99.735	160	8476476	25.41
99.735	162	8476892	25.45
99.735	164	8477304	25.46
99.735	166	8477640	25.45
99.735	168	8477968	25.43
99.735	170	8478296	25.45
99.735	172	8478624	25.45
99.735	174	8478952	25.47
99.735	176	8479284	25.44
99.735	178	8479612	25.44
99.735	180	8479948	25.44
99.735	182	8480284	25.47
99.735	184	8480620	25.47
99.735	186	8480952	25.44
99.735	188	8481280	25.46
99.735	190	8481608	25.47
99.735	192	8481928	25.47
99.735	194	8482260	25.43
99.735	196	8482588	25.46
99.735	198	8482912	25.47
99.735	200	8483240	25.47
99.721	10	8423860	7.76
99.721	12	8424136	15.59
99.721	14	8424592	18.11
99.721	16	8425196	17.90
99.721	18	8425904	20.21
99.721	20	8426680	21.87
99.721	22	8427564	21.76
99.721	24	8428532	22.28
99.721	26	8429532	23.89
99.721	28	8430596	23.67
99.721	30	8431696	23.28
99.721	32	8432816	24.04
99.721	34	8433964	24.35
99.721	36	8435088	24.67
99.721	38	8436248	23.88
99.721	40	8437364	24.63
99.721	42	8438504	24.82
99.721	44	8439652	24.84
99.721	46	8440816	24.64
99.721	48	8441996	24.89
99.721	50	8443148	24.94
99.721	52	8444332	25.04
99.721	54	8445488	25.24
99.721	56	8446648	24.96
99.721	58	8447800	24.95
99.721	60	8448960	25.22
99.721	62	8450068	25.24
99.721	64	8451120	24.99
99.721	66	8451840	25.23
99.721	68	8452568	25.25
99.721	70	8453324	25.30
99.721	72	8454036	25.03
99.721	74	8454772	25.25
99.721	76	8455504	25.27
99.721	78	8456224	25.32
99.721	80	8456948	25.35
99.721	82	8457676	25.24
99.721	84	8458380	25.31
99.721	86	8459104	25.38
99.721	88	8459800	25.37
99.721	90	8460504	25.26
99.721	92	8461212	25.30
99.721	94	8461912	25.38
99.721	96	8462592	25.40
99.721	98	8463284	25.26
99.721	100	8463960	25.37
99.721	102	8464648	25.39
99.721	104	8465320	25.42
99.721	106	8465976	25.40
99.721	108	8466628	25.38
99.721	110	8467280	25.39
99.721	112	8467932	25.40
99.721	114	8468608	25.43
99.721	116	8469264	25.37
99.721	118	8469896	25.38
99.721	120	8470468	25.43
99.721	122	8471056	25.45
99.721	124	8471640	25.35
99.721	126	8472212	25.37
99.721	128	8472776	25.45
99.721	130	8473360	25.44
99.721	132	8473920	25.44
99.721	134	8474492	25.43
99.721	136	8474976	25.44
99.721	138	8475452	25.44
99.721	140	8475924	25.45
99.721	142	8476380	25.42
99.721	144	8476844	25.43
99.721	146	8477300	25.44
99.721	148	8477760	25.47
99.721	150	8478216	25.40
99.721	152	8478676	25.43
99.721	154	8479132	25.47
99.721	156	8479592	25.46
99.721	158	8480040	25.47
99.721	160	8480484	25.41
99.721	162	8480928	25.46
99.721	164	8481364	25.47
99.721	166	8481732	25.47
99.721	168	8482080	25.45
99.721	170	8482428	25.46
99.721	172	8482776	25.47
99.721	174	8483120	25.46
99.721	176	8483460	25.45
99.721	178	8483816	25.45
99.721	180	8484168	25.46
99.721	182	8484520	25.48
99.721	184	8484868	25.49
99.721	186	8485208	25.45
99.721	188	8485544	25.47
99.721	190	8485876	25.48
99.721	192	8486228	25.49
99.721	194	8486564	25.44
99.721	196	8486912	25.47
99.721	198	8487240	25.48
99.721	200	8487572	25.48
99.707	10	8425608	7.76
99.707	12	8425888	15.59
99.707	14	8426352	18.11
99.707	16	8426968	17.89
99.707	18	8427688	20.20
99.707	20	8428488	21.88
99.707	22	8429392	21.77
99.707	24	8430380	22.31
99.707	26	8431396	23.89
99.707	28	8432488	23.68
99.707	30	8433604	23.30
99.707	32	8434784	24.05
99.707	34	8435960	24.34
99.707	36	8437124	24.69
99.707	38	8438324	23.88
99.707	40	8439508	24.63
99.707	42	8440700	24.84
99.707	44	8441876	24.84
99.707	46	8443128	24.64
99.707	48	8444324	24.91
99.707	50	8445540	24.95
99.707	52	8446760	25.05
99.707	54	8447968	25.25
99.707	56	8449160	24.96
99.707	58	8450396	24.96
99.707	60	8451556	25.23
99.707	62	8452740	25.24
99.707	64	8453896	25.00
99.707	66	8454704	25.24
99.707	68	8455480	25.27
99.707	70	8456240	25.32
99.707	72	8456988	25.04
99.707	74	8457760	25.26
99.707	76	8458516	25.28
99.707	78	8459260	25.33
99.707	80	8460012	25.37
99.707	82	8460768	25.25
99.707	84	8461512	25.32
99.707	86	8462248	25.39
99.707	88	8462988	25.39
99.707	90	8463748	25.27
99.707	92	8464484	25.32
99.707	94	8465192	25.40
99.707	96	8465920	25.43
99.707	98	8466620	25.25
99.707	100	8467328	25.39
99.707	102	8468040	25.39
99.707	104	8468724	25.43
99.707	106	8469432	25.42
99.707	108	8470112	25.38
99.707	110	8470796	25.40
99.707	112	8471508	25.42
99.707	114	8472160	25.45
99.707	116	8472840	25.39
99.707	118	8473516	25.39
99.707	120	8474160	25.45
99.707	122	8474780	25.46
99.707	124	8475388	25.37
99.707	126	8475992	25.39
99.707	128	8476604	25.46
99.707	130	8477208	25.46
99.707	132	8477800	25.46
99.707	134	8478400	25.44
99.707	136	8478932	25.45
99.707	138	8479432	25.45
99.707	140	8479904	25.46
99.707	142	8480384	25.44
99.707	144	8480872	25.45
99.707	146	8481348	25.45
99.707	148	8481832	25.49
99.707	150	8482312	25.49
99.707	152	8482784	25.45
99.707	154	8483252	25.48
99.707	156	8483724	25.48
99.707	158	8484196	25.49
99.707	160	8484652	25.43
99.707	162	8485120	25.47
99.707	164	8485588	25.48
99.707	166	8486044	25.48
99.707	168	8486408	25.46
99.707	170	8486764	25.47
99.707	172	8487120	25.48
99.707	174	8487480	25.48
99.707	176	8487852	25.50
99.707	178	8488216	25.47
99.707	180	8488584	25.47
99.707	182	8488956	25.50
99.707	184	8489304	25.50
99.707	186	8489652	25.46
99.707	188	8490004	25.49
99.707	190	8490372	25.50
99.707	192	8490712	25.50
99.707	194	8491060	25.45
99.707	196	8491416	25.49
99.707	198	8491780	25.49
99.707	200	8492116	25.49
99.693	10	8427448	7.76
99.693	12	8427732	15.58
99.693	14	8428204	18.09
99.693	16	8428836	17.92
99.693	18	8429564	20.20
99.693	20	8430384	21.88
99.693	22	8431308	21.76
99.693	24	8432336	22.34
99.693	26	8433364	23.91
99.693	28	8434492	23.71
99.693	30	8435632	23.26
99.693	32	8436852	24.06
99.693	34	8438048	24.36
99.693	36	8439280	24.71
99.693	38	8440512	23.90
99.693	40	8441772	24.63
99.693	42	8443012	24.85
99.693	44	8444264	24.86
99.693	46	8445544	24.65
99.693	48	8446788	24.93
99.693	50	8448060	24.96
99.693	52	8449324	25.06
99.693	54	8450584	25.27
99.693	56	8451848	24.96
99.693	58	8453076	24.97
99.693	60	8454324	25.25
99.693	62	8455552	25.25
99.693	64	8456768	25.01
99.693	66	8457724	25.25
99.693	68	8458524	25.28
99.693	70	8459300	25.33
99.693	72	8460108	25.06
99.693	74	8460896	25.27
99.693	76	8461680	25.29
99.693	78	8462464	25.34
99.693	80	8463248	25.39
99.693	82	8464016	25.25
99.693	84	8464788	25.34
99.693	86	8465564	25.41
99.693	88	8466344	25.41
99.693	90	8467120	25.29
99.693	92	8467876	25.33
99.693	94	8468636	25.41
99.693	96	8469376	25.40
99.693	98	8470120	25.26
99.693	100	8470872	25.41
99.693	102	8471596	25.40
99.693	104	8472320	25.44
99.693	106	8473056	25.44
99.693	108	8473796	25.39
99.693	110	8474508	25.42
99.693	112	8475224	25.43
99.693	114	8475924	25.46
99.693	116	8476644	25.41
99.693	118	8477352	25.41
99.693	120	8478052	25.46
99.693	122	8478712	25.48
99.693	124	8479372	25.47
99.693	126	8480004	25.41
99.693	128	8480640	25.47
99.693	130	8481272	25.47
99.693	132	8481900	25.47
99.693	134	8482516	25.45
99.693	136	8483088	25.47
99.693	138	8483600	25.47
99.693	140	8484092	25.48
99.693	142	8484620	25.45
99.693	144	8485120	25.46
99.693	146	8485612	25.46
99.693	148	8486108	25.50
99.693	150	8486604	25.50
99.693	152	8487100	25.46
99.693	154	8487600	25.47
99.693	156	8488092	25.50
99.693	158	8488568	25.50
99.693	160	8489060	25.44
99.693	162	8489556	25.49
99.693	164	8490036	25.50
99.693	166	8490508	25.50
99.693	168	8490944	25.48
99.693	170	8491316	25.49
99.693	172	8491704	25.50
99.693	174	8492084	25.49
99.693	176	8492460	25.51
99.693	178	8492848	25.48
99.693	180	8493220	25.49
99.693	182	8493584	25.51
99.693	184	8493956	25.52
99.693	186	8494324	25.48
99.693	188	8494692	25.48
99.693	190	8495072	25.51
99.693	192	8495440	25.51
99.693	194	8495808	25.46
99.693	196	8496176	25.50
99.693	198	8496544	25.51
99.693	200	8496916	25.51
99.677	10	8429388	7.75
99.677	12	8429676	15.58
99.677	14	8430164	18.06
99.677	16	8430800	17.93
99.677	18	8431552	20.19
99.677	20	8432384	21.88
99.677	22	8433336	21.77
99.677	24	8434384	22.34
99.677	26	8435440	23.92
99.677	28	8436592	23.73
99.677	30	8437784	23.30
99.677	32	8439032	24.07
99.677	34	8440264	24.29
99.677	36	8441524	24.72
99.677	38	8442820	23.90
99.677	40	8444152	24.64
99.677	42	8445436	24.86
99.677	44	8446780	24.88
99.677	46	8448088	24.68
99.677	48	8449404	24.93
99.677	50	8450712	24.98
99.677	52	8452028	25.08
99.677	54	8453360	25.29
99.677	56	8454636	24.98
99.677	58	8455960	24.99
99.677	60	8457256	25.27
99.677	62	8458556	25.28
99.677	64	8459816	25.01
99.677	66	8460888	25.26
99.677	68	8461720	25.29
99.677	70	8462544	25.35
99.677	72	8463368	25.06
99.677	74	8464196	25.28
99.677	76	8465012	25.31
99.677	78	8465828	25.36
99.677	80	8466628	25.41
99.677	82	8467460	25.27
99.677	84	8468256	25.35
99.677	86	8469064	25.42
99.677	88	8469860	25.42
99.677	90	8470660	25.30
99.677	92	8471448	25.34
99.677	94	8472252	25.42
99.677	96	8473036	25.42
99.677	98	8473808	25.44
99.677	100	8474580	25.42
99.677	102	8475348	25.41
99.677	104	8476132	25.46
99.677	106	8476904	25.45
99.677	108	8477652	25.41
99.677	110	8478420	25.43
99.677	112	8479168	25.45
99.677	114	8479916	25.48
99.677	116	8480656	25.41
99.677	118	8481388	25.42
99.677	120	8482140	25.43
99.677	122	8482880	25.49
99.677	124	8483568	25.49
99.677	126	8484224	25.41
99.677	128	8484880	25.49
99.677	130	8485544	25.49
99.677	132	8486184	25.48
99.677	134	8486816	25.47
99.677	136	8487448	25.49
99.677	138	8487996	25.49
99.677	140	8488532	25.50
99.677	142	8489060	25.46
99.677	144	8489580	25.48
99.677	146	8490116	25.48
99.677	148	8490636	25.52
99.677	150	8491148	25.52
99.677	152	8491668	25.48
99.677	154	8492180	25.48
99.677	156	8492704	25.52
99.677	158	8493192	25.52
99.677	160	8493708	25.46
99.677	162	8494212	25.51
99.677	164	8494708	25.52
99.677	166	8495204	25.52
99.677	168	8495708	25.49
99.677	170	8496120	25.51
99.677	172	8496520	25.51
99.677	174	8496908	25.51
99.677	176	8497304	25.53
99.677	178	8497696	25.50
99.677	180	8498084	25.50
99.677	182	8498476	25.52
99.677	184	8498860	25.53
99.677	186	8499260	25.50
99.677	188	8499652	25.49
99.677	190	8500028	25.52
99.677	192	8500408	25.53
99.677	194	8500796	25.52
99.677	196	8501180	25.52
99.677	198	8501572	25.53
99.677	200	8501960	25.52
99.661	10	8431424	7.74
99.661	12	8431712	15.44
99.661	14	8432208	18.06
99.661	16	8432856	17.97
99.661	18	8433628	20.18
99.661	20	8434468	21.84
99.661	22	8435456	21.77
99.661	24	8436508	22.37
99.661	26	8437608	23.93
99.661	28	8438800	23.75
99.661	30	8440012	23.31
99.661	32	8441292	24.11
99.661	34	8442584	24.36
99.661	36	8443876	24.73
99.661	38	8445228	24.04
99.661	40	8446644	24.63
99.661	42	8448008	24.88
99.661	44	8449384	24.90
99.661	46	8450752	24.69
99.661	48	8452112	24.94
99.661	50	8453488	24.98
99.661	52	8454868	25.11
99.661	54	8456220	25.31
99.661	56	8457580	24.99
99.661	58	8458948	25.00
99.661	60	8460312	25.26
99.661	62	8461656	25.29
99.661	64	8462984	25.03
99.661	66	8464212	25.27
99.661	68	8465056	25.30
99.661	70	8465932	25.36
99.661	72	8466796	25.10
99.661	74	8467644	25.30
99.661	76	8468496	25.32
99.661	78	8469336	25.37
99.661	80	8470196	25.42
99.661	82	8471028	25.29
99.661	84	8471860	25.36
99.661	86	8472700	25.37
99.661	88	8473544	25.44
99.661	90	8474376	25.30
99.661	92	8475196	25.35
99.661	94	8476024	25.44
99.661	96	8476860	25.45
99.661	98	8477664	25.46
99.661	100	8478476	25.44
99.661	102	8479312	25.43
99.661	104	8480116	25.47
99.661	106	8480904	25.48
99.661	108	8481712	25.42
99.661	110	8482516	25.45
99.661	112	8483296	25.46
99.661	114	8484076	25.50
99.661	116	8484852	25.43
99.661	118	8485624	25.44
99.661	120	8486396	25.45
99.661	122	8487160	25.51
99.661	124	8487904	25.50
99.661	126	8488604	25.42
99.661	128	8489292	25.50
99.661	130	8489984	25.50
99.661	132	8490664	25.50
99.661	134	8491332	25.48
99.661	136	8492020	25.49
99.661	138	8492616	25.50
99.661	140	8493168	25.52
99.661	142	8493724	25.47
99.661	144	8494264	25.50
99.661	146	8494808	25.49
99.661	148	8495348	25.53
99.661	150	8495896	25.53
99.661	152	8496428	25.49
99.661	154	8496956	25.50
99.661	156	8497496	25.53
99.661	158	8498032	25.54
99.661	160	8498548	25.48
99.661	162	8499064	25.52
99.661	164	8499600	25.53
99.661	166	8500124	25.54
99.661	168	8500648	25.53
99.661	170	8501144	25.51
99.661	172	8501548	25.53
99.661	174	8501964	25.53
99.661	176	8502376	25.54
99.661	178	8502784	25.51
99.661	180	8503184	25.52
99.661	182	8503596	25.54
99.661	184	8504012	25.55
99.661	186	8504412	25.51
99.661	188	8504816	25.51
99.661	190	8505224	25.54
99.661	192	8505632	25.54
99.661	194	8506040	25.54
99.661	196	8506448	25.53
99.661	198	8506848	25.54
99.661	200	8507268	25.54
99.644	10	8433560	7.70
99.644	12	8433852	15.44
99.644	14	8434360	17.99
99.644	16	8435020	17.98
99.644	18	8435804	20.23
99.644	20	8436664	21.84
99.644	22	8437672	21.65
99.644	24	8438756	22.38
99.644	26	8439880	23.92
99.644	28	8441112	23.76
99.644	30	8442348	23.27
99.644	32	8443680	24.12
99.644	34	8445016	24.36
99.644	36	8446356	24.74
99.644	38	8447764	24.02
99.644	40	8449212	24.61
99.644	42	8450684	24.90
99.644	44	8452104	24.92
99.644	46	8453544	24.70
99.644	48	8454960	24.95
99.644	50	8456404	24.98
99.644	52	8457820	25.12
99.644	54	8459248	25.32
99.644	56	8460660	25.00
99.644	58	8462104	24.99
99.644	60	8463516	25.28
99.644	62	8464908	25.31
99.644	64	8466312	25.07
99.644	66	8467676	25.29
99.644	68	8468584	25.31
99.644	70	8469472	25.37
99.644	72	8470364	25.35
99.644	74	8471260	25.31
99.644	76	8472148	25.33
99.644	78	8473020	25.38
99.644	80	8473900	25.44
99.644	82	8474772	25.30
99.644	84	8475648	25.35
99.644	86	8476520	25.38
99.644	88	8477396	25.46
99.644	90	8478260	25.29
99.644	92	8479124	25.37
99.644	94	8480008	25.45
99.644	96	8480856	25.47
99.644	98	8481720	25.48
99.644	100	8482588	25.46
99.644	102	8483436	25.44
99.644	104	8484268	25.49
99.644	106	8485116	25.49
99.644	108	8485952	25.44
99.644	110	8486792	25.47
99.644	112	8487620	25.48
99.644	114	8488436	25.52
99.644	116	8489224	25.43
99.644	118	8490040	25.46
99.644	120	8490844	25.46
99.644	122	8491640	25.53
99.644	124	8492432	25.52
99.644	126	8493216	25.43
99.644	128	8493932	25.52
99.644	130	8494652	25.52
99.644	132	8495364	25.52
99.644	134	8496080	25.45
99.644	136	8496788	25.51
99.644	138	8497440	25.52
99.644	140	8498012	25.53
99.644	142	8498592	25.55
99.644	144	8499160	25.51
99.644	146	8499736	25.51
99.644	148	8500296	25.55
99.644	150	8500864	25.55
99.644	152	8501416	25.50
99.644	154	8501968	25.51
99.644	156	8502520	25.55
99.644	158	8503068	25.55
99.644	160	8503632	25.48
99.644	162	8504196	25.54
99.644	164	8504756	25.54
99.644	166	8505308	25.55
99.644	168	8505852	25.55
99.644	170	8506388	25.53
99.644	172	8506828	25.55
99.644	174	8507256	25.54
99.644	176	8507688	25.56
99.644	178	8508120	25.53
99.644	180	8508548	25.53
99.644	182	8508972	25.53
99.644	184	8509400	25.56
99.644	186	8509832	25.52
99.644	188	8510256	25.53
99.644	190	8510696	25.56
99.644	192	8511112	25.56
99.644	194	8511544	25.56
99.644	196	8511968	25.55
99.644	198	8512384	25.56
99.644	200	8512796	25.56
99.627	10	8435792	7.69
99.627	12	8436096	15.43
99.627	14	8436604	17.93
99.627	16	8437284	17.99
99.627	18	8438084	20.24
99.627	20	8438968	21.85
99.627	22	8439992	21.67
99.627	24	8441096	22.36
99.627	26	8442260	23.91
99.627	28	8443512	23.78
99.627	30	8444808	23.28
99.627	32	8446172	24.15
99.627	34	8447540	24.36
99.627	36	8448940	24.74
99.627	38	8450416	24.00
99.627	40	8451932	24.63
99.627	42	8453460	24.91
99.627	44	8454984	24.92
99.627	46	8456472	24.70
99.627	48	8457944	24.96
99.627	50	8459448	24.99
99.627	52	8460932	25.00
99.627	54	8462400	25.33
99.627	56	8463920	25.02
99.627	58	8465404	25.00
99.627	60	8466884	25.30
99.627	62	8468356	25.34
99.627	64	8469808	25.08
99.627	66	8471264	25.31
99.627	68	8472268	25.32
99.627	70	8473192	25.38
99.627	72	8474136	25.36
99.627	74	8475064	25.32
99.627	76	8475980	25.36
99.627	78	8476912	25.35
99.627	80	8477812	25.46
99.627	82	8478720	25.32
99.627	84	8479628	25.36
99.627	86	8480556	25.39
99.627	88	8481464	25.48
99.627	90	8482372	25.31
99.627	92	8483288	25.39
99.627	94	8484184	25.47
99.627	96	8485084	25.48
99.627	98	8485980	25.50
99.627	100	8486884	25.39
99.627	102	8487776	25.46
99.627	104	8488648	25.50
99.627	106	8489544	25.50
99.627	108	8490416	25.46
99.627	110	8491276	25.48
99.627	112	8492168	25.50
99.627	114	8493020	25.53
99.627	116	8493880	25.54
99.627	118	8494720	25.47
99.627	120	8495564	25.48
99.627	122	8496400	25.55
99.627	124	8497212	25.54
99.627	126	8498020	25.44
99.627	128	8498828	25.54
99.627	130	8499596	25.54
99.627	132	8500340	25.53
99.627	134	8501076	25.47
99.627	136	8501816	25.53
99.627	138	8502524	25.53
99.627	140	8503116	25.55
99.627	142	8503732	25.57
99.627	144	8504320	25.53
99.627	146	8504908	25.53
99.627	148	8505500	25.54
99.627	150	8506084	25.57
99.627	152	8506684	25.51
99.627	154	8507248	25.53
99.627	156	8507828	25.56
99.627	158	8508420	25.56
99.627	160	8509008	25.50
99.627	162	8509584	25.55
99.627	164	8510164	25.56
99.627	166	8510736	25.57
99.627	168	8511308	25.56
99.627	170	8511888	25.54
99.627	172	8512396	25.56
99.627	174	8512844	25.56
99.627	176	8513300	25.58
99.627	178	8513756	25.55
99.627	180	8514200	25.55
99.627	182	8514644	25.55
99.627	184	8515096	25.58
99.627	186	8515536	25.58
99.627	188	8515996	25.55
99.627	190	8516428	25.57
99.627	192	8516880	25.58
99.627	194	8517316	25.58
99.627	196	8517760	25.54
99.627	198	8518188	25.57
99.627	200	8518616	25.58
99.608	10	8438140	7.68
99.608	12	8438448	15.32
99.608	14	8438964	17.90
99.608	16	8439660	17.90
99.608	18	8440472	20.26
99.608	20	8441384	21.75
99.608	22	8442424	21.66
99.608	24	8443560	22.24
99.608	26	8444748	23.90
99.608	28	8446040	23.79
99.608	30	8447384	23.31
99.608	32	8448760	24.15
99.608	34	8450192	24.38
99.608	36	8451656	24.73
99.608	38	8453204	24.02
99.608	40	8454780	24.62
99.608	42	8456348	24.92
99.608	44	8457972	24.92
99.608	46	8459528	24.73
99.608	48	8461076	24.94
99.608	50	8462616	25.01
99.608	52	8464192	24.98
99.608	54	8465740	25.34
99.608	56	8467320	25.02
99.608	58	8468868	25.02
99.608	60	8470416	25.30
99.608	62	8471948	25.36
99.608	64	8473476	25.08
99.608	66	8474972	25.33
99.608	68	8476140	25.33
99.608	70	8477112	25.39
99.608	72	8478076	25.37
99.608	74	8479044	25.34
99.608	76	8480016	25.38
99.608	78	8480956	25.36
99.608	80	8481904	25.47
99.608	82	8482868	25.34
99.608	84	8483820	25.37
99.608	86	8484776	25.41
99.608	88	8485724	25.49
99.608	90	8486684	25.30
99.608	92	8487640	25.41
99.608	94	8488564	25.48
99.608	96	8489504	25.50
99.608	98	8490444	25.52
99.608	100	8491376	25.40
99.608	102	8492316	25.48
99.608	104	8493252	25.52
99.608	106	8494192	25.53
99.608	108	8495104	25.47
99.608	110	8496040	25.50
99.608	112	8496960	25.51
99.608	114	8497840	25.55
99.608	116	8498732	25.55
99.608	118	8499600	25.49
99.608	120	8500492	25.50
99.608	122	8501344	25.56
99.608	124	8502212	25.56
99.608	126	8503084	25.46
99.608	128	8503940	25.55
99.608	130	8504768	25.56
99.608	132	8505556	25.55
99.608	134	8506344	25.48
99.608	136	8507104	25.54
99.608	138	8507860	25.55
99.608	140	8508472	25.56
99.608	142	8509096	25.58
99.608	144	8509712	25.54
99.608	146	8510324	25.54
99.608	148	8510944	25.56
99.608	150	8511576	25.59
99.608	152	8512176	25.53
99.608	154	8512760	25.55
99.608	156	8513384	25.58
99.608	158	8514012	25.58
99.608	160	8514640	25.59
99.608	162	8515248	25.57
99.608	164	8515840	25.58
99.608	166	8516436	25.58
99.608	168	8517044	25.58
99.608	170	8517636	25.56
99.608	172	8518228	25.58
99.608	174	8518704	25.58
99.608	176	8519176	25.60
99.608	178	8519644	25.56
99.608	180	8520116	25.57
99.608	182	8520596	25.57
99.608	184	8521052	25.60
99.608	186	8521524	25.60
99.608	188	8521976	25.57
99.608	190	8522440	25.59
99.608	192	8522896	25.60
99.608	194	8523360	25.60
99.608	196	8523808	25.56
99.608	198	8524252	25.59
99.608	200	8524704	25.59
99.588	10	8440624	7.68
99.588	12	8440936	15.31
99.588	14	8441464	17.90
99.588	16	8442172	17.92
99.588	18	8443004	20.25
99.588	20	8443932	21.76
99.588	22	8445008	21.73
99.588	24	8446156	22.26
99.588	26	8447396	23.92
99.588	28	8448724	23.81
99.588	30	8450096	23.33
99.588	32	8451528	24.17
99.588	34	8453008	24.41
99.588	36	8454536	24.75
99.588	38	8456132	24.04
99.588	40	8457784	24.65
99.588	42	8459428	24.96
99.588	44	8461100	24.95
99.588	46	8462780	24.75
99.588	48	8464376	24.96
99.588	50	8466012	25.02
99.588	52	8467640	25.03
99.588	54	8469280	25.35
99.588	56	8470928	25.03
99.588	58	8472560	25.04
99.588	60	8474160	25.32
99.588	62	8475756	25.39
99.588	64	8477336	25.10
99.588	66	8478936	25.34
99.588	68	8480200	25.35
99.588	70	8481208	25.41
99.588	72	8482224	25.36
99.588	74	8483244	25.36
99.588	76	8484256	25.40
99.588	78	8485236	25.38
99.588	80	8486232	25.49
99.588	82	8487248	25.36
99.588	84	8488248	25.39
99.588	86	8489248	25.43
99.588	88	8490228	25.51
99.588	90	8491228	25.34
99.588	92	8492188	25.42
99.588	94	8493168	25.50
99.588	96	8494160	25.52
99.588	98	8495140	25.53
99.588	100	8496132	25.41
99.588	102	8497128	25.50
99.588	104	8498104	25.53
99.588	106	8499080	25.54
99.588	108	8500068	25.49
99.588	110	8501044	25.52
99.588	112	8501996	25.53
99.588	114	8502912	25.53
99.588	116	8503840	25.57
99.588	118	8504780	25.51
99.588	120	8505684	25.52
99.588	122	8506588	25.58
99.588	124	8507520	25.58
99.588	126	8508416	25.48
99.588	128	8509312	25.57
99.588	130	8510212	25.58
99.588	132	8511060	25.58
99.588	134	8511868	25.49
99.588	136	8512660	25.56
99.588	138	8513444	25.57
99.588	140	8514100	25.57
99.588	142	8514756	25.60
99.588	144	8515408	25.56
99.588	146	8516068	25.56
99.588	148	8516720	25.58
99.588	150	8517348	25.60
99.588	152	8517992	25.55
99.588	154	8518640	25.56
99.588	156	8519296	25.60
99.588	158	8519948	25.60
99.588	160	8520596	25.61
99.588	162	8521224	25.56
99.588	164	8521848	25.59
99.588	166	8522484	25.60
99.588	168	8523112	25.60
99.588	170	8523736	25.58
99.588	172	8524336	25.60
99.588	174	8524868	25.60
99.588	176	8525360	25.62
99.588	178	8525852	25.58
99.588	180	8526328	25.59
99.588	182	8526828	25.59
99.588	184	8527304	25.62
99.588	186	8527792	25.62
99.588	188	8528272	25.59
99.588	190	8528756	25.61
99.588	192	8529236	25.62
99.588	194	8529724	25.62
99.588	196	8530196	25.58
99.588	198	8530676	25.61
99.588	200	8531164	25.61
99.568	10	8443212	7.66
99.568	12	8443528	15.04
